X,Y,Z,item,pagerank,chosen
14.808783,7.5648704,12.330208,global language system,8.786707082398592e-05,0.0
1.0554749,-6.8220077,11.516118,consumer sentiment,0.00044300732164391016,0.0
14.579832,6.9526315,12.7882185,decipherment,0.0012373773919960604,0.0
-9.900865,16.103012,11.46623,orthocomplemented lattice,0.00022501564955693736,0.0
-20.277647,13.62908,-8.982439,high-performance computing,0.0005236903901578241,0.0
22.76634,-8.361155,16.873629,capitalization in english,0.0009076655246712602,0.0
16.269114,-7.800112,13.742654,programming domain,0.001214322291794495,0.0
6.820853,10.27814,-15.517537,nico (tv series),0.0002699184492589287,0.0
8.765575,17.27788,-12.90616,a beautiful planet,0.00044856345525024426,0.0
1.3392528,16.001932,18.83181,meronymy,0.0003627536310327977,0.0
12.956623,22.176987,-5.55706,amygdala hijack,0.0014315532315401632,0.0
14.962635,7.080022,12.580013,integrationism,0.0003019055894357712,0.0
-2.5505474,-8.965832,24.29425,david j. c. mackay,0.0001010224754450538,0.0
-19.478762,-7.28665,-9.619189,super-resolution,0.00041936754613829623,0.0
-12.751238,-18.269999,13.704132,little's lemma,0.0002603450590008495,0.0
15.002282,7.124567,12.58323,language geography,0.0004547896688478338,0.0
-8.9301405,-11.620618,-21.93487,google street view,4.971941224728797e-05,0.0
13.421416,-11.100491,-13.161368,open-source model,0.0005347519268895198,0.0
-0.42809165,2.9284275,-16.518278,modular smartphone,0.00022901327899696802,0.0
4.9888983,2.9955752,16.080086,tutorial d,7.171408840511611e-05,0.0
-7.3245263,-8.213223,24.608559,high-speed packet access,0.0008128855455285093,0.0
20.631943,-10.307073,6.9793615,web engineering,0.00032608599752895646,0.0
6.8339396,-1.2613199,-3.3479576,linear genetic programming,0.0006917374313919753,0.0
-8.6717,-21.182901,-7.758376,covariance,0.0009168186851446097,0.0
14.430181,2.3748717,-11.797233,neurodevelopment,0.0004486258893742162,0.0
-8.357828,-12.495011,-13.173583,bounded variation,0.0006620924299401228,0.0
-9.912427,10.712996,11.384359,metastability (electronics),0.0008771496830592844,0.0
-12.623316,9.574827,-5.0064993,single-board microcontroller,0.00015531544152329744,0.0
14.314702,23.481964,-3.447427,p3a,0.0010653100281650969,0.0
18.253307,-6.4046755,3.919962,information literacy,0.00034516720130369296,0.0
-16.021046,-17.10174,-5.41696,lebesgue integral,0.0010581656447396085,0.0
-0.05973905,10.4361105,-26.097908,first images of earth from space,0.0004592950098223304,0.0
26.727215,-6.136028,-0.64187306,little free library,0.00046865912863738667,0.0
1.5924952,-2.9088485,-14.761,voxforge,0.00012844683312593935,0.0
19.031614,2.6343427,-3.5315673,collective hysteria,0.00027077596863478795,0.0
4.1363344,-21.6878,16.31141,online bingo,0.0002428737831144274,0.0
16.012695,-3.833416,5.046462,lemma (morphology),0.0003170320865165811,0.0
-4.5234017,13.870265,18.183285,paradox,0.0007123260890797865,0.0
-6.6519647,4.2821302,6.821059,decision-theoretic rough sets,0.00041315846597286864,0.0
-1.253101,-21.24917,-11.769176,hénon map,0.0003945162051088831,0.0
-7.2893,-6.5213647,-24.334097,australian holographics,0.00042352030581844537,0.0
-5.755223,-8.985632,28.521276,digital cable,7.752491337427685e-05,0.0
-5.8127995,-8.896417,28.686764,digital television,0.0013186990640806139,0.0
-20.24383,-4.416058,13.22434,permaculture,0.0003176496966211844,0.0
-7.055762,-21.553179,-2.6358109,varimax rotation,0.0005844359318268955,0.0
-8.039767,-18.080248,11.206811,estimators,0.0005418981153683763,0.0
-11.76977,2.772268,-1.38146,computer programming,0.00011800690496551212,0.0
4.6630206,3.9079561,15.208687,database query language,0.00029294892158933844,0.0
2.3943772,-1.925433,25.427864,null graph,0.0001710402806790932,0.0
7.9590797,-18.05083,3.3483665,quantitative structure–activity relationship,0.0005099314162708574,0.0
23.397785,-1.6683683,-6.1467376,sweble,0.000247394380727536,0.0
-2.0767753,-21.086302,-12.666965,chaos machine,0.00017857714849223052,0.0
18.041986,7.223668,-14.488639,marketing,0.00029427258122195494,0.0
-2.807501,-11.99599,28.396923,3gp,0.0007296190438680613,0.0
21.593555,2.5286844,-3.8322098,conspiracy of silence (expression),0.0012244141452437663,0.0
-21.285856,-4.0548725,13.665071,miyawaki method,9.618836963533899e-05,0.0
0.0037719046,24.113428,-2.2145395,milgram experiment,0.0002505895159311999,0.0
-14.210984,-17.175413,13.52766,kolmogorov equations,5.1313499387505484e-05,0.0
-9.635998,-15.435005,22.004225,kuramoto model,5.1313499387505484e-05,0.0
-1.1918899,25.789597,-1.0179361,jamais vu,5.1313499387505484e-05,0.0
-18.8232,13.908762,-7.8963995,summit (supercomputer),5.1313499387505484e-05,0.0
7.398674,11.00459,-16.127497,papilledema,5.1313499387505484e-05,0.0
-9.803324,-21.131659,-8.149773,lift (data mining),5.1313499387505484e-05,0.0
-16.127314,7.2195334,18.13647,observer effect (physics),5.1313499387505484e-05,0.0
-8.850098,-20.365358,-7.9728837,point-biserial correlation coefficient,5.1313499387505484e-05,0.0
-0.23206913,10.020934,-26.444483,remote monitoring and control,5.1313499387505484e-05,0.0
-12.48925,9.601896,-5.1161427,arm cortex-m,5.1313499387505484e-05,0.0
-18.428228,15.791594,-0.11398013,software bus,0.00026945645104125947,0.0
0.47951108,-23.686928,17.87715,quadratic assignment problem,5.1313499387505484e-05,0.0
12.364516,-11.578253,2.263055,arxiv:1301.3781,5.1313499387505484e-05,0.0
22.793898,-8.28764,16.90219,capitalization,5.1313499387505484e-05,0.0
-16.089592,13.855631,-4.5736685,memory barrier,5.1313499387505484e-05,0.0
-11.627842,-0.6447991,15.13276,censored regression model,6.070733531251517e-05,0.0
-14.175621,13.346789,10.123301,1-bit architecture,6.070733531251517e-05,0.0
-9.152597,-20.334032,-8.366596,illusory correlation,6.070733531251517e-05,0.0
-18.077253,-12.877809,-16.27276,acoustic metamaterials,6.070733531251517e-05,0.0
-6.3544774,7.8154397,15.721992,introduction to mathematical philosophy,5.8739812873643527e-05,0.0
21.640392,-5.287142,-7.8497047,open politics,5.847552173811076e-05,0.0
-17.701323,-13.162458,-15.817416,tunable metamaterials,0.0005429282587405864,0.0
-17.139662,-12.687286,-15.463011,transformation optics,5.847552173811076e-05,0.0
0.2945928,-16.98168,14.450095,rationality,5.847552173811076e-05,0.0
-14.711588,-15.708332,13.169985,fluctuation theorem,0.00013758544791150657,0.0
-15.511017,-16.566736,13.762661,metropolis–hastings algorithm,5.847552173811076e-05,0.0
-8.905603,-11.151051,12.820614,focused information criterion,5.847552173811076e-05,0.0
-14.449729,11.636671,2.8620367,very long instruction word,5.847552173811076e-05,0.0
4.552254,0.319286,25.9003,ralph faudree,5.847552173811076e-05,0.0
23.17847,0.001232985,-5.49956,futurists,5.847552173811076e-05,0.0
-10.414157,-19.627604,-10.655731,partial autocorrelation function,5.847552173811076e-05,0.0
17.80405,-16.231749,2.6116903,leonard bloomfield,5.847552173811076e-05,0.0
-13.478125,1.6775631,15.5981245,cognitive behavioral therapy,5.847552173811076e-05,0.0
-7.638138,16.571184,16.83423,dichotomy,5.847552173811076e-05,0.0
-13.623725,14.467218,-0.66081226,radeon,5.847552173811076e-05,0.0
-5.4076395,-22.173069,7.039726,inverse-variance weighting,5.847552173811076e-05,0.0
10.374529,-20.800611,1.9075596,jamiq,5.847552173811076e-05,0.0
-5.4266973,-21.592682,7.2435246,filtering problem (stochastic processes),5.847552173811076e-05,0.0
23.118,0.13568325,-5.42411,mass communication,5.847552173811076e-05,0.0
0.14531076,-5.380787,15.007841,language identification in the limit,5.847552173811076e-05,0.0
12.96281,-1.9248381,-5.805572,mathematical optimization,5.847552173811076e-05,0.0
-5.3048153,2.0834038,16.138443,iverson bracket,5.847552173811076e-05,0.0
-13.041261,-12.406423,-10.669706,conjugate fourier series,5.847552173811076e-05,0.0
-15.567384,15.654843,0.9585174,principle of least privilege,5.847552173811076e-05,0.0
-13.048746,-0.053541932,-5.748389,series-parallel duality,4.262391038112422e-05,0.0
-1.5632645,-8.35847,3.3233798,neural network intelligence,4.262391038112422e-05,0.0
-14.690275,15.628739,-2.0579386,megahertz myth,5.990347772235255e-05,0.0
-3.5605686,-13.766288,-2.5918765,learning vector quantization,5.990347772235255e-05,0.0
-2.773992,-11.896386,28.122532,universal mobile telecommunications system,5.990347772235255e-05,0.0
15.4403305,0.8889534,6.82562,collocation extraction,5.990347772235255e-05,0.0
-15.109205,-3.791096,-1.2704663,audiophile,0.00012515007295824457,0.0
26.671173,-6.4799633,-0.013276419,libraries and the lgbtq community,5.990347772235255e-05,0.0
17.698763,-8.184002,11.036547,automatic taxonomy construction,5.990347772235255e-05,0.0
-6.706124,-19.727291,-2.2688234,point distribution model,5.990347772235255e-05,0.0
16.786201,0.9722307,-18.706707,kardashev scale,5.990347772235255e-05,0.0
-4.597887,11.690041,-1.7472354,robot navigation,5.990347772235255e-05,0.0
11.3084545,17.322948,5.846752,role reversal,5.990347772235255e-05,0.0
7.862831,9.108755,-23.241142,ambient optic array,5.990347772235255e-05,0.0
6.8033257,11.241288,-5.094833,proctalgia fugax,5.990347772235255e-05,0.0
-0.5577875,-20.81359,-12.999969,coupled map lattice,5.990347772235255e-05,0.0
-18.513206,-9.206665,-13.723398,interferometry,9.340103641560914e-05,0.0
16.798563,0.75465786,-19.18217,fringe science,5.369316936753954e-05,0.0
4.3163576,17.121883,1.2297807,information-theoretic death,5.369316936753954e-05,0.0
-14.601343,9.136824,21.700499,rural ghetto,5.369316936753954e-05,0.0
13.463007,10.91557,-4.0303926,neuroendocrinology,9.418478261526298e-05,0.0
-11.496616,16.683834,15.242672,mushin (mental state),7.595419058322368e-05,0.0
10.175942,13.179669,-19.578697,retinoscopy,4.75516170875276e-05,0.0
9.014822,5.2009363,3.690857,biology in fiction,4.75516170875276e-05,0.0
0.8251334,13.4928255,-15.155187,rgby,4.75516170875276e-05,0.0
-13.09105,2.0101912,6.6480875,product cipher,5.562936880488105e-05,0.0
-17.584702,-11.984981,-15.728042,richard w. ziolkowski,5.562936880488105e-05,0.0
-17.59516,9.228997,18.222088,political stagnation,5.396522239465384e-05,0.0
9.188563,20.253647,10.511876,stance (linguistics),8.602864738056574e-05,0.0
15.72993,1.2157466,-21.171982,moral enhancement,5.396522239465384e-05,0.0
3.2134845,22.289797,4.566702,pandemonium architecture,5.396522239465384e-05,0.0
-1.272568,-3.4888513,14.7753315,falsifiability,5.396522239465384e-05,0.0
0.2345823,7.644465,4.881196,econophysics,9.211288097135179e-05,0.0
3.2069018,17.89514,17.886623,postmodernism,5.396522239465384e-05,0.0
-10.947153,-16.083143,12.546166,stochastic cellular automata,0.00022972651980590413,0.0
-4.1705794,-9.345054,16.182749,gambling,5.396522239465384e-05,0.0
-23.61131,-12.533752,-8.06573,fluorescence,5.396522239465384e-05,0.0
-7.628059,-6.6960316,-17.880707,paper size,5.4024685084695526e-05,0.0
9.110505,17.774235,2.8548322,military dolphin,5.4024685084695526e-05,0.0
12.667922,-6.8695207,15.960138,low-level programming language,8.163834712974153e-05,0.0
15.5891,-6.950428,-25.346237,criticism of capitalism,4.873425417760404e-05,0.0
-10.313344,-9.772402,-10.317444,dft matrix,7.880477992176984e-05,0.0
1.9290184,15.988088,13.848376,dialectical realism,4.873425417760404e-05,0.0
-15.347472,-6.809131,-5.372627,difference equations (discrete time systems),5.1964616396776576e-05,0.0
3.1224215,18.850538,9.210156,further facts,0.00015824866957771038,0.0
10.0569725,1.391585,-24.105242,telehealth,5.1964616396776576e-05,0.0
-3.2604818,-11.188017,-1.3388319,comparison of audio coding formats,5.1964616396776576e-05,0.0
1.375842,7.501895,20.851473,problem of universals,8.62994193393013e-05,0.0
-4.3169165,-7.510287,16.24263,information algebra,5.1964616396776576e-05,0.0
5.3647084,20.744297,4.956364,nihilism,5.1964616396776576e-05,0.0
19.398602,-17.382565,-8.78,mindfulness and technology,5.1964616396776576e-05,0.0
2.417139,-9.003273,-20.39421,thread (network protocol),5.1964616396776576e-05,0.0
-2.4751785,-9.03066,24.393229,dvb-s2,5.1964616396776576e-05,0.0
11.601249,13.694296,0.29830462,plant cognition,5.1964616396776576e-05,0.0
-1.1217666,13.163484,17.692535,definitions of philosophy,5.1964616396776576e-05,0.0
15.043103,15.281042,5.9673758,ethnocultural empathy,5.1964616396776576e-05,0.0
14.99273,23.578638,-2.967269,p200,5.1964616396776576e-05,0.0
5.283208,2.9790173,16.795664,relation (database),5.1211106912974874e-05,0.0
17.995184,20.113173,-4.860724,multiple biometric grand challenge,7.964051104190571e-05,0.0
17.798874,19.809942,-4.97965,european association for biometrics,4.843473535028494e-05,0.0
12.622417,20.814241,-2.6993568,ken nakayama,4.843473535028494e-05,0.0
19.50382,-17.454962,-8.856323,hci bibliography,4.843473535028494e-05,0.0
-4.7469425,6.274615,18.33437,difference (set theory),4.843473535028494e-05,0.0
7.6871476,17.388945,6.9534497,spiritual evolution,0.00011728730294163286,0.0
-1.2182829,7.738691,-13.683478,thaandavam,8.167691351869469e-05,0.0
10.721228,1.7849538,17.067272,trigram tagger,4.843473535028494e-05,0.0
22.075129,5.2976613,14.083325,neurobiological origins of language,4.843473535028494e-05,0.0
-6.2248588,4.2246475,-12.149025,directsound,0.0004602128820376856,0.0
11.2158985,15.356206,9.514845,karol g. ross,4.872914017760207e-05,0.0
4.133745,1.9250007,9.101989,metaprogramming,4.872914017760207e-05,0.0
-5.2250896,-0.44284138,-22.627712,sparse matrix,4.872914017760207e-05,0.0
-5.8689857,4.340092,-12.311294,audio stream input/output,8.541253028266155e-05,0.0
3.263549,-14.46342,2.5719292,estimation of covariance matrices,4.872914017760207e-05,0.0
-2.1699333,-13.205275,-1.7040256,nearest-neighbor interpolation,4.872914017760207e-05,0.0
-14.155676,-14.617819,-3.20459,ratio normal distribution,4.872914017760207e-05,0.0
-12.620197,-18.355865,13.640621,queueing theory,4.872914017760207e-05,0.0
-5.1043296,-3.2815602,-5.943908,kirsch operator,5.6941717324647214e-05,0.0
2.9637463,-15.51389,9.663498,george dantzig,5.6941717324647214e-05,0.0
-6.4405785,4.3392806,-12.079994,analog devices,5.6941717324647214e-05,0.0
-17.934946,-12.862657,-15.518756,david r. smith (physicist),5.6941717324647214e-05,0.0
12.043367,22.753252,4.2332954,robert langs,5.5278945258443806e-05,0.0
-16.138035,7.2256064,18.149578,campbell's law,5.5278945258443806e-05,0.0
3.1017225,-1.2473332,25.52386,network theory,5.5278945258443806e-05,0.0
15.483783,1.537205,-21.907944,gene therapy,9.279167383442242e-05,0.0
8.866241,-3.3904572,-25.650042,sensecam,5.5278945258443806e-05,0.0
-1.6038395,-2.615313,-12.290754,music notation,0.0001305854864332626,0.0
-17.179678,-12.540377,-16.051249,nader engheta,5.5278945258443806e-05,0.0
9.808728,17.6109,5.0265303,alex (parrot),5.5278945258443806e-05,0.0
-10.203605,-9.566673,-10.950463,fourier series,5.5278945258443806e-05,0.0
0.0968209,-11.358112,24.154917,bluetooth,5.5278945258443806e-05,0.0
-3.8889787,-8.143501,15.401345,information asymmetry,5.5278945258443806e-05,0.0
-6.205516,4.1337347,-12.235277,directmusic,5.5278945258443806e-05,0.0
21.721094,-9.987735,6.7712083,semantic web (journal),8.61472276246661e-05,0.0
-11.025982,-15.606254,14.184911,metropolis-adjusted langevin algorithm,5.5278945258443806e-05,0.0
-5.313045,18.294502,5.5729485,reversible computation,5.5278945258443806e-05,0.0
-8.931653,15.313541,-10.218852,smear frames,5.5278945258443806e-05,0.0
-25.975542,-1.24496,4.48211,"best, worst and average case",5.5278945258443806e-05,0.0
3.0365298,-10.551434,9.174346,thermodynamic system,5.5278945258443806e-05,0.0
8.152456,5.5472565,14.059004,semiotic engineering,5.5278945258443806e-05,0.0
-18.55026,5.1243916,-1.5906208,scada,5.5278945258443806e-05,0.0
-8.752329,-15.587679,21.80646,maximal evenness,5.5278945258443806e-05,0.0
-7.2339387,16.73791,16.403284,two-party system,5.5278945258443806e-05,0.0
6.2263627,-6.6638503,-17.2809,odometry,5.5278945258443806e-05,0.0
-26.335691,-2.9067223,1.8872626,analytic element method,5.5278945258443806e-05,0.0
0.08443366,-2.747281,16.962923,inverse resolution,5.5278945258443806e-05,0.0
17.121378,8.26182,6.5798664,haskins laboratories,5.3889761189484245e-05,0.0
11.248403,-13.768139,-13.282733,free music,5.3889761189484245e-05,0.0
1.1480595,15.961326,19.042814,implicate and explicate order,5.3889761189484245e-05,0.0
9.762462,-13.166852,-16.064444,open-source software security,5.3889761189484245e-05,0.0
-22.379725,-2.6466722,-6.7799044,general relativity,5.3889761189484245e-05,0.0
8.772788,17.285093,-12.8993435,center for the advancement of science in space,5.3889761189484245e-05,0.0
5.228628,16.599255,-9.714958,apraxia of speech,5.3889761189484245e-05,0.0
-0.8429238,1.0629547,4.1146207,explicit knowledge,4.4969634396153376e-05,0.0
-5.0125127,-22.760223,10.74574,dido (optimal control),5.503609306195993e-05,0.0
11.669165,12.882819,0.22271948,where mathematics comes from,5.503609306195993e-05,0.0
13.836569,-12.058022,-12.897471,free content,9.467467230650429e-05,0.0
-17.662601,9.392964,18.155985,state collapse,5.503609306195993e-05,0.0
-3.028497,-7.003469,7.2418294,internal validity,5.503609306195993e-05,0.0
12.849469,-1.8977116,-5.8009157,lévy flight foraging hypothesis,5.503609306195993e-05,0.0
-12.271823,1.3547146,-6.0430093,thermistor,5.7161943730525656e-05,0.0
-7.2644935,-20.970509,6.955839,diffusion process,5.7161943730525656e-05,0.0
12.899293,13.210206,-6.0878577,neurobiology,5.7161943730525656e-05,0.0
14.380782,-19.343176,-4.9178696,file format,5.7161943730525656e-05,0.0
13.175558,-19.343904,-0.59250087,job wrapping,9.332419838633204e-05,0.0
-17.737165,-17.104967,10.803016,numerical methods for partial differential equations,5.7161943730525656e-05,0.0
4.7760315,-8.581571,5.1729636,social dynamics,5.7161943730525656e-05,0.0
21.01956,-7.857655,7.720958,natural language search engine,4.958678947189321e-05,0.0
-12.894903,1.685499,-0.720066,atomtronics,0.00011838730536236254,0.0
7.1298113,-5.0966253,2.3586323,general problem solver,4.958678947189321e-05,0.0
15.21937,-14.399041,-11.596418,open license,4.958678947189321e-05,0.0
19.326216,-10.247204,9.128579,national information exchange model,4.958678947189321e-05,0.0
